cust_id,age,gender,location,platform,followers,eng_rate,ad_click_rate,brand_time_week,ugc_shares,monthly_purchases,avg_spend_ghs,trust_score,satisfaction_score,loyalty_score,nps_score,infl_score,promo_sens,brand_switch,satisfaction_cat,infl_cat,follower_segment,eng_rate_scaled,ad_click_rate_scaled,brand_time_week_scaled,ugc_shares_scaled,monthly_purchases_scaled,avg_spend_ghs_scaled,trust_score_scaled,satisfaction_score_scaled,loyalty_score_scaled,nps_score_scaled,infl_score_scaled,Digital_Engagement_Score,Cust_Value_Score,Brand_Rel_Score,Eng_Segment,Value_Segment,Influencer_Tier,Eng_Efficiency,Platform_Loc_Fit,Ugc_Effectiveness,Eng_Trust_Conversion,Click_Purchase_Efficiency,Loyalty_Resilience,Growth_Potential,Profit_Potential,BehaviorType_Score
Cust034,38.0,Male,Urban,Linkedin,25647.0,4.39,4.75,285.44,1,4.0,666.58,4.0,5.0,5.0,3.0,6.0,0.0,0.0,Medium,Medium,20K-50K,0.411,0.959,0.949,1.0,0.375,0.315,0.333,0.444,0.444,0.222,0.556,0.83,0.69,0.361,Medium_Engager,Standard_Customer,Mid-Tier,0.015,4.365,4.0,0.014,0.696,5.0,0.614,0.23,0.69
Cust045,45.0,Female,Urban,Linkedin,290.0,6.31,2.47,53.62,0,2.0,813.39,7.0,5.0,6.0,9.0,3.0,0.0,0.0,Medium,Low,0-1K,0.621,0.494,0.138,0.0,0.125,0.391,0.667,0.444,0.556,0.889,0.222,0.313,0.516,0.639,High_Engager,Standard_Customer,Micro,0.116,4.365,0.0,0.128,0.576,6.0,0.465,0.344,0.516
Cust094,22.0,Female,Urban,Facebook,22486.0,8.53,0.22,272.21,1,4.0,1465.89,6.0,5.0,6.0,7.0,7.0,1.0,1.0,Medium,Medium,20K-50K,0.864,0.035,0.903,1.0,0.375,0.727,0.556,0.444,0.556,0.667,0.667,0.7,1.102,0.556,High_Engager,High_Value_Customer,Macro,0.031,4.851,6.0,0.022,3.279,0.0,0.906,0.613,0.0
Cust025,42.0,Male,Rural,Linkedin,45814.0,3.57,4.13,296.0,1,6.0,1573.95,6.0,3.0,5.0,7.0,1.0,1.0,0.0,Low,Low,20K-50K,0.321,0.833,0.986,1.0,0.625,0.783,0.556,0.222,0.444,0.667,0.0,0.785,1.408,0.472,Medium_Engager,High_Value_Customer,Micro,0.012,4.797,6.0,0.02,1.17,5.0,0.934,0.783,0.0
Cust090,25.0,Male,Urban,Twitter,41041.0,1.4,1.12,111.67,0,1.0,1828.11,6.0,7.0,5.0,8.0,7.0,1.0,1.0,Medium,Medium,20K-50K,0.083,0.218,0.341,0.0,0.0,0.914,0.556,0.667,0.444,0.778,0.667,0.16,0.914,0.611,Low_Engager,Standard_Customer,Macro,0.012,5.301,0.0,0.053,0.472,0.0,0.771,0.508,0.0
Cust022,50.0,Male,Urban,Linkedin,27743.0,7.4,0.52,179.26,0,9.0,1856.58,6.0,9.0,1.0,7.0,3.0,1.0,0.0,High,Low,20K-50K,0.74,0.096,0.578,0.0,1.0,0.928,0.556,0.889,0.0,0.667,0.222,0.354,1.928,0.528,High_Engager,High_Value_Customer,Micro,0.041,4.365,0.0,0.033,5.921,1.0,1.201,1.072,0.0
Cust070,57.0,Male,Rural,Linkedin,25647.0,6.76,2.629232434646668,189.26,0,4.0,788.7,4.0,1.0,9.0,1.0,8.0,1.0,0.0,Low,High,20K-50K,0.67,0.526,0.613,0.0,0.375,0.378,0.333,0.0,0.889,0.0,0.778,0.452,0.753,0.306,High_Engager,Standard_Customer,Macro,0.036,4.797,0.0,0.021,1.102,9.0,0.785,0.251,0.0
Cust093,50.0,Male,Urban,Linkedin,25647.0,3.53,4.85,136.87,0,5.0,549.23,3.0,2.0,5.0,9.0,5.0,1.0,1.0,Low,Medium,20K-50K,0.317,0.98,0.429,0.0,0.5,0.255,0.222,0.111,0.444,0.889,0.444,0.432,0.755,0.416,Medium_Engager,Standard_Customer,Mid-Tier,0.026,4.365,0.0,0.022,0.855,0.0,0.631,0.168,0.0
Cust084,41.0,Female,Urban,Linkedin,24476.0,9.63,3.73,228.99,0,6.0,1920.2,2.0,6.0,9.0,6.0,6.0,0.0,0.0,Medium,Medium,20K-50K,0.985,0.751,0.752,0.0,0.625,0.961,0.111,0.556,0.889,0.556,0.556,0.622,1.586,0.528,High_Engager,High_Value_Customer,Mid-Tier,0.042,4.365,0.0,0.009,1.268,9.0,1.241,0.176,1.586
Cust033,24.0,Female,Urban,Instagram,36312.0,7.11,4.75,248.54,1,2.0,1820.3399999999974,10.0,4.0,10.0,2.0,3.0,0.0,0.0,Low,Low,20K-50K,0.709,0.959,0.82,1.0,0.125,0.91,1.0,0.333,1.0,0.111,0.222,0.872,1.035,0.611,High_Engager,High_Value_Customer,Micro,0.028,4.715,10.0,0.04,0.348,10.0,0.865,1.035,1.035
Cust014,38.0,Female,Rural,Facebook,30846.0,7.81,1.86,285.62,1,2.0,258.06,6.0,1.0,9.0,10.0,8.0,1.0,1.0,Low,High,20K-50K,0.785,0.369,0.95,1.0,0.125,0.105,0.556,0.0,0.889,1.0,0.778,0.776,0.23,0.611,High_Engager,Standard_Customer,Macro,0.027,5.74,6.0,0.021,0.699,0.0,0.471,0.128,0.0
Cust046,24.0,Male,Urban,Twitter,10592.0,4.49,0.29,182.3,1,8.0,1087.12,2.0,3.0,6.0,2.0,9.0,0.0,1.0,Low,High,5K-20K,0.422,0.049,0.588,1.0,0.875,0.532,0.111,0.222,0.556,0.111,0.889,0.515,1.407,0.25,Medium_Engager,High_Value_Customer,Macro,0.024,5.301,2.0,0.011,6.202,0.0,1.133,0.156,1.407
Cust011,38.0,Male,Urban,Twitter,10777.0,3.92,4.03,271.34,0,7.0,972.67,3.0,2.0,10.0,10.0,1.0,1.0,1.0,Low,Low,5K-20K,0.359,0.812,0.9,0.0,0.75,0.473,0.222,0.111,1.0,1.0,0.0,0.518,1.223,0.583,Medium_Engager,High_Value_Customer,Micro,0.014,5.301,0.0,0.011,1.392,0.0,0.934,0.272,0.0
Cust006,36.0,Female,Rural,Linkedin,6993.0,3.22,3.68,192.53,0,7.0,1384.91,10.0,3.0,9.0,10.0,10.0,0.0,0.0,Low,High,5K-20K,0.283,0.741,0.624,0.0,0.75,0.685,1.0,0.222,0.889,1.0,1.0,0.412,1.435,0.778,Medium_Engager,High_Value_Customer,,0.017,4.797,0.0,0.052,1.496,9.0,1.239,1.435,1.435
Cust030,32.0,Female,Rural,Instagram,18689.0,0.74,4.53,208.57,1,4.08,413.49,9.0,8.0,5.0,1.0,1.0,0.0,1.0,High,Low,5K-20K,0.011,0.914,0.68,1.0,0.385,0.185,0.889,0.778,0.444,0.0,0.0,0.651,0.57,0.528,Low_Engager,Standard_Customer,Micro,0.004,6.105,9.0,0.043,0.738,0.0,0.431,0.507,0.57
Cust038,21.0,Male,Rural,Twitter,18811.0,5.72,1.47,280.49,1,8.0,1441.88,9.0,2.0,7.0,7.0,4.0,1.0,1.0,Low,Low,5K-20K,0.556,0.29,0.932,1.0,0.875,0.715,0.889,0.111,0.667,0.667,0.333,0.694,1.59,0.584,Medium_Engager,High_Value_Customer,Mid-Tier,0.02,5.342,9.0,0.032,3.239,0.0,1.154,1.414,0.0
Cust087,41.0,Male,Rural,Linkedin,2468.0,1.16,2.837255915495357,71.76,0,4.0,876.01,2.0,10.0,8.0,5.0,10.0,0.0,0.0,High,High,1K-5K,0.057,0.569,0.201,0.0,0.375,0.423,0.111,1.0,0.778,0.444,1.0,0.207,0.798,0.583,Low_Engager,Standard_Customer,,0.016,4.797,0.0,0.027,1.042,8.0,0.834,0.089,0.798
Cust015,39.0,Male,Rural,Instagram,49477.0,2.55,3.88,268.18,0,6.0,1708.92,7.0,9.0,6.0,7.0,6.0,0.0,0.0,High,Medium,20K-50K,0.209,0.782,0.889,0.0,0.625,0.852,0.667,0.889,0.556,0.667,0.556,0.47,1.477,0.695,Low_Engager,High_Value_Customer,Mid-Tier,0.009,6.105,0.0,0.026,1.23,6.0,1.109,0.985,1.477
Cust082,24.0,Male,Rural,Facebook,23455.0,9.44,2.877798364103314,48.86,1,5.0,1218.11,8.0,7.0,1.0,9.0,10.0,0.0,0.0,Medium,High,20K-50K,0.964,0.577,0.121,1.0,0.5,0.599,0.778,0.667,0.0,0.889,1.0,0.666,1.099,0.584,High_Engager,High_Value_Customer,,0.189,5.74,8.0,0.16,1.289,1.0,0.859,0.855,1.099
Cust092,52.0,Male,Urban,Facebook,10993.0,1.18,0.06,123.75,1,6.0,246.55,6.0,6.0,7.0,2.0,10.0,1.0,0.0,Medium,High,5K-20K,0.059,0.002,0.383,1.0,0.625,0.099,0.556,0.556,0.667,0.111,1.0,0.361,0.724,0.473,Low_Engager,Standard_Customer,,0.009,4.851,6.0,0.048,5.66,7.0,0.768,0.403,0.0
Cust057,21.0,Male,Rural,Linkedin,36731.0,1.43,3.5,299.92,1,4.0,1494.8328000000026,8.0,7.0,2.0,7.0,5.0,0.0,0.0,Medium,Medium,20K-50K,0.087,0.704,1.0,1.0,0.375,0.742,0.778,0.667,0.111,0.667,0.444,0.698,1.117,0.556,Low_Engager,High_Value_Customer,Mid-Tier,0.005,4.797,8.0,0.027,0.889,2.0,0.781,0.869,1.117
Cust054,19.0,Male,Rural,Twitter,669.0,8.63,3.09,26.35,1,6.0,375.12,4.0,2.0,3.0,7.0,8.0,1.0,1.0,Low,High,0-1K,0.875,0.62,0.042,1.0,0.625,0.165,0.333,0.111,0.222,0.667,0.778,0.634,0.79,0.333,High_Engager,Standard_Customer,Macro,0.316,5.342,4.0,0.146,1.467,0.0,0.674,0.263,0.0
Cust013,41.0,Female,Rural,Facebook,19838.0,5.46,2.06,91.48,0,7.0,1598.86,9.0,8.0,5.0,6.0,3.0,1.0,1.0,High,Low,5K-20K,0.528,0.41,0.27,0.0,0.75,0.796,0.889,0.778,0.444,0.556,0.222,0.302,1.546,0.667,Medium_Engager,High_Value_Customer,Micro,0.059,5.74,0.0,0.097,2.288,0.0,1.061,1.374,0.0
Cust045,45.0,Female,Urban,Linkedin,290.0,6.31,2.47,169.05250462032137,0,2.0,813.39,7.0,3.0,6.0,9.0,3.0,0.0,0.0,Low,Low,0-1K,0.621,0.494,0.542,0.0,0.125,0.391,0.667,0.222,0.556,0.889,0.222,0.414,0.516,0.584,High_Engager,Standard_Customer,Micro,0.037,4.365,0.0,0.041,0.576,6.0,0.465,0.344,0.516
Cust054,19.0,Male,Rural,Twitter,669.0,8.63,3.09,26.35,1,6.0,375.12,4.0,5.0,3.0,7.0,8.0,1.0,1.0,Medium,High,0-1K,0.875,0.62,0.042,1.0,0.625,0.165,0.333,0.444,0.222,0.667,0.778,0.634,0.79,0.416,High_Engager,Standard_Customer,Macro,0.316,5.342,4.0,0.146,1.467,0.0,0.674,0.263,0.0
Cust044,37.0,Male,Rural,Linkedin,799.0,5.77,0.46,296.31,0,4.0,742.96,2.0,5.0,8.0,6.0,9.0,0.0,0.0,Medium,High,0-1K,0.562,0.084,0.987,0.0,0.375,0.354,0.111,0.444,0.778,0.556,0.889,0.408,0.729,0.472,Medium_Engager,Standard_Customer,Macro,0.019,4.797,0.0,0.007,2.74,8.0,0.771,0.081,0.729
Cust063,53.0,Male,Rural,Linkedin,35877.0,6.35,4.93,81.73,1,3.0,329.1,5.0,2.0,9.0,9.0,6.0,1.0,1.0,Low,Medium,20K-50K,0.625,0.996,0.236,1.0,0.25,0.141,0.444,0.111,0.889,0.889,0.556,0.714,0.391,0.583,High_Engager,Standard_Customer,Mid-Tier,0.077,4.797,5.0,0.06,0.506,0.0,0.524,0.174,0.0
Cust010,41.0,Female,Urban,Facebook,8854.0,8.31,3.75,179.45,1,3.0,277.56,6.0,7.0,5.0,7.0,9.0,0.0,0.0,Medium,High,5K-20K,0.84,0.755,0.578,1.0,0.25,0.115,0.556,0.667,0.444,0.667,0.889,0.793,0.365,0.584,High_Engager,Standard_Customer,Macro,0.046,4.851,6.0,0.033,0.632,5.0,0.486,0.203,0.365
Cust092,52.0,Male,Urban,Facebook,10993.0,1.18,0.06,123.75,1,6.0,246.55,6.0,6.0,7.0,2.0,10.0,1.0,0.0,Medium,High,5K-20K,0.059,0.002,0.383,1.0,0.625,0.099,0.556,0.556,0.667,0.111,1.0,0.361,0.724,0.473,Low_Engager,Standard_Customer,,0.009,4.851,6.0,0.048,5.66,7.0,0.768,0.403,0.0
Cust027,59.0,Male,Rural,Linkedin,44180.0,3.07,4.48,165.47,1,1.0,1513.48,3.0,8.0,6.0,2.0,3.0,1.0,1.0,High,Low,20K-50K,0.266,0.904,0.529,1.0,0.0,0.752,0.222,0.778,0.556,0.111,0.222,0.675,0.752,0.417,Low_Engager,Standard_Customer,Micro,0.018,4.797,3.0,0.018,0.182,0.0,0.607,0.167,0.0
Cust025,42.0,Male,Rural,Linkedin,45814.0,3.57,4.13,296.0,1,6.0,1573.95,6.0,5.0,10.0,7.0,1.0,1.0,0.0,Medium,Low,20K-50K,0.321,0.833,0.986,1.0,0.625,0.783,0.556,0.444,1.0,0.667,0.0,0.785,1.408,0.667,Medium_Engager,High_Value_Customer,Micro,0.012,4.797,6.0,0.02,1.17,10.0,1.045,0.783,0.0
Cust019,55.0,Female,Rural,Instagram,25647.0,5.55,2.14,64.56,0,7.0,1982.31,10.0,7.0,5.0,3.0,7.0,0.0,1.0,Medium,Medium,20K-50K,0.538,0.427,0.176,0.0,0.75,0.993,1.0,0.667,0.444,0.222,0.667,0.285,1.743,0.583,Medium_Engager,High_Value_Customer,Macro,0.085,6.105,0.0,0.153,2.229,0.0,1.268,1.743,1.743
Cust013,41.0,Female,Rural,Facebook,19838.0,5.46,2.06,91.48,0,7.0,1598.86,9.0,8.0,5.0,6.0,3.0,1.0,1.0,High,Low,5K-20K,0.528,0.41,0.27,0.0,0.75,0.796,0.889,0.778,0.444,0.556,0.222,0.302,1.546,0.667,Medium_Engager,High_Value_Customer,Micro,0.059,5.74,0.0,0.097,2.288,0.0,1.061,1.374,0.0
Cust055,23.0,Male,Rural,Facebook,38310.0,7.18,2.5026302294084575,260.77,0,6.0,1763.33,6.0,3.0,4.0,2.0,6.0,0.0,1.0,Low,Medium,20K-50K,0.716,0.501,0.863,0.0,0.625,0.88,0.556,0.222,0.333,0.111,0.556,0.52,1.505,0.306,High_Engager,High_Value_Customer,Mid-Tier,0.027,5.74,0.0,0.023,1.713,0.0,1.081,0.837,1.505
Cust027,59.0,Male,Rural,Linkedin,44180.0,3.07,4.48,165.47,1,1.0,1513.48,3.0,8.0,6.0,2.0,3.0,0.0,1.0,High,Low,20K-50K,0.266,0.904,0.529,1.0,0.0,0.752,0.222,0.778,0.556,0.111,0.222,0.675,0.752,0.417,Low_Engager,Standard_Customer,Micro,0.018,4.797,3.0,0.018,0.182,0.0,0.607,0.167,0.752
Cust068,31.0,Female,Rural,Facebook,884.0,5.28,4.93,76.31,1,6.0,250.69,9.0,6.0,8.0,5.0,3.0,0.0,1.0,Medium,Low,0-1K,0.508,0.996,0.217,1.0,0.625,0.101,0.889,0.556,0.778,0.444,0.222,0.68,0.726,0.667,Medium_Engager,Standard_Customer,Micro,0.068,5.74,9.0,0.116,1.012,0.0,0.636,0.645,0.726
Cust013,41.0,Female,Rural,Facebook,19838.0,5.46,2.06,91.48,0,6.98,1598.86,9.0,8.0,5.0,6.0,3.0,0.0,1.0,High,Low,5K-20K,0.528,0.41,0.27,0.0,0.748,0.796,0.889,0.778,0.444,0.556,0.222,0.302,1.544,0.667,Medium_Engager,High_Value_Customer,Micro,0.059,5.74,0.0,0.097,2.281,0.0,1.06,1.373,1.544
Cust023,29.0,Male,Rural,Linkedin,40864.0,9.77,4.51,32.54,1,1.0,1457.11,9.0,5.0,10.0,2.0,6.0,0.0,1.0,Medium,Medium,20K-50K,1.0,0.91,0.064,1.0,0.0,0.723,0.889,0.444,1.0,0.111,0.556,0.744,0.723,0.611,High_Engager,Standard_Customer,Mid-Tier,0.291,4.797,9.0,0.268,0.181,0.0,0.745,0.643,0.723
Cust061,51.0,Male,Urban,Instagram,11193.0,4.62,0.41,283.98,0,6.99,1428.61,10.0,6.0,5.0,9.0,5.0,0.0,0.0,Medium,Medium,5K-20K,0.436,0.073,0.944,0.0,0.749,0.708,1.0,0.556,0.444,0.889,0.444,0.363,1.457,0.722,Medium_Engager,High_Value_Customer,Mid-Tier,0.016,4.715,0.0,0.035,4.957,5.0,1.052,1.457,1.457
Cust018,47.0,Female,Rural,Instagram,39890.0,0.99,4.29,90.44,0,9.0,1869.23,6.0,8.0,9.0,9.0,6.0,0.0,0.0,High,Medium,20K-50K,0.038,0.865,0.267,0.0,1.0,0.935,0.556,0.778,0.889,0.889,0.556,0.292,1.935,0.778,Low_Engager,High_Value_Customer,Mid-Tier,0.011,6.105,0.0,0.066,1.701,9.0,1.45,1.076,1.935
Cust066,32.0,Female,Urban,Twitter,34277.0,4.06,2.456776542991597,286.67,0,4.0,1013.26,1.0,4.0,1.0,7.0,3.0,0.0,0.0,Low,Low,20K-50K,0.375,0.491,0.954,0.0,0.375,0.494,0.0,0.333,0.0,0.667,0.222,0.455,0.869,0.25,Medium_Engager,Standard_Customer,Micro,0.014,5.301,0.0,0.003,1.157,1.0,0.566,0.0,0.869
Cust021,38.0,Male,Rural,Twitter,29224.0,6.56,3.77,112.47,0,7.0,789.5,6.0,6.0,10.0,2.0,9.0,1.0,1.0,Medium,High,20K-50K,0.648,0.759,0.344,0.0,0.75,0.378,0.556,0.556,1.0,0.111,0.889,0.438,1.128,0.556,High_Engager,High_Value_Customer,Macro,0.058,5.342,0.0,0.053,1.468,0.0,1.055,0.627,0.0
Cust031,20.0,Male,Urban,Facebook,43584.0,9.65,0.46,57.16,1,3.0,509.6,5.0,5.0,4.0,6.0,8.0,0.0,1.0,Medium,High,20K-50K,0.987,0.084,0.15,1.0,0.25,0.234,0.444,0.444,0.333,0.556,0.778,0.555,0.484,0.444,High_Engager,Standard_Customer,Macro,0.166,4.851,5.0,0.086,2.055,0.0,0.513,0.215,0.484
Cust059,35.0,Male,Urban,Linkedin,7555.0,4.716605783866058,2.661418535768618,171.08,1,7.0,1995.5,1.0,5.0,10.0,1.0,2.0,0.0,1.0,Medium,Low,5K-20K,0.447,0.533,0.549,1.0,0.75,1.0,0.0,0.444,1.0,0.0,0.111,0.632,1.75,0.361,Medium_Engager,High_Value_Customer,Micro,0.027,4.365,1.0,0.006,1.912,0.0,1.272,0.0,1.75
Cust044,38.0,Male,Rural,Linkedin,25647.0,5.77,0.46,296.31,0,4.0,742.96,2.0,5.0,8.0,6.0,9.0,0.0,0.0,Medium,High,20K-50K,0.562,0.084,0.987,0.0,0.375,0.354,0.111,0.444,0.778,0.556,0.889,0.408,0.729,0.472,Medium_Engager,Standard_Customer,Macro,0.019,4.797,0.0,0.007,2.74,8.0,0.771,0.081,0.729
Cust080,18.0,Female,Rural,Facebook,10747.0,4.85,0.28,264.23,0,8.0,1152.74,3.0,2.0,5.0,9.0,9.0,1.0,1.0,Low,High,5K-20K,0.461,0.047,0.875,0.0,0.875,0.566,0.222,0.111,0.444,0.889,0.889,0.346,1.441,0.416,Medium_Engager,High_Value_Customer,Macro,0.018,5.74,0.0,0.011,6.25,0.0,1.131,0.32,0.0
Cust092,38.0,Male,Urban,Facebook,10993.0,1.18,0.06,123.75,1,6.0,246.55,6.0,6.0,7.0,2.0,10.0,1.0,0.0,Medium,High,5K-20K,0.059,0.002,0.383,1.0,0.625,0.099,0.556,0.556,0.667,0.111,1.0,0.361,0.724,0.473,Low_Engager,Standard_Customer,,0.009,4.851,6.0,0.048,5.66,7.0,0.768,0.403,0.0
Cust018,47.0,Female,Rural,Instagram,39890.0,0.99,2.804184608071923,90.44,0,9.0,1869.23,5.0,8.0,9.0,9.0,6.0,0.0,0.0,High,Medium,20K-50K,0.038,0.562,0.267,0.0,1.0,0.935,0.444,0.778,0.889,0.889,0.556,0.217,1.935,0.75,Low_Engager,High_Value_Customer,Mid-Tier,0.011,6.105,0.0,0.055,2.366,9.0,1.45,0.859,1.935
Cust012,57.0,Male,Urban,Linkedin,5995.0,1.71,4.95,23.18,0,3.0,1231.9,8.0,5.0,6.0,5.0,10.0,1.0,1.0,Medium,High,5K-20K,0.117,1.0,0.031,0.0,0.25,0.606,0.778,0.444,0.556,0.444,1.0,0.287,0.856,0.556,Low_Engager,Standard_Customer,,0.071,4.365,0.0,0.331,0.504,0.0,0.825,0.666,0.0
Cust011,53.0,Male,Urban,Linkedin,10777.0,3.92,4.03,271.34,0,7.0,972.67,3.0,2.0,10.0,10.0,1.0,1.0,1.0,Low,Low,5K-20K,0.359,0.812,0.9,0.0,0.75,0.473,0.222,0.111,1.0,1.0,0.0,0.518,1.223,0.583,Medium_Engager,High_Value_Customer,Micro,0.014,4.365,0.0,0.011,1.392,0.0,0.934,0.272,0.0
Cust016,19.0,Male,Rural,Twitter,48504.0,6.42,1.7,173.02759987232756,1,3.0,1504.65,1.0,7.0,8.0,5.0,5.0,1.0,0.0,Medium,Medium,20K-50K,0.633,0.337,0.556,1.0,0.25,0.747,0.0,0.667,0.778,0.444,0.444,0.632,0.997,0.472,High_Engager,High_Value_Customer,Mid-Tier,0.037,5.342,1.0,0.006,1.111,8.0,0.843,0.0,0.0
Cust014,20.0,Female,Rural,Facebook,25647.0,7.81,1.86,285.62,1,2.0,258.06,6.0,1.0,9.0,10.0,8.0,1.0,1.0,Low,High,20K-50K,0.785,0.369,0.95,1.0,0.125,0.105,0.556,0.0,0.889,1.0,0.778,0.776,0.23,0.611,High_Engager,Standard_Customer,Macro,0.027,5.74,6.0,0.021,0.699,0.0,0.471,0.128,0.0
Cust070,57.0,Male,Rural,Linkedin,40964.0,6.76,2.629232434646668,189.26,0,4.0,788.7,4.0,1.0,9.0,1.0,8.0,1.0,0.0,Low,High,20K-50K,0.67,0.526,0.613,0.0,0.375,0.378,0.333,0.0,0.889,0.0,0.778,0.452,0.753,0.306,High_Engager,Standard_Customer,Macro,0.036,4.797,0.0,0.021,1.102,9.0,0.785,0.251,0.0
Cust037,35.0,Male,Rural,Linkedin,33928.0,2.88,2.24,131.29,1,8.0,931.3,10.0,7.0,5.0,10.0,9.0,1.0,0.0,Medium,High,20K-50K,0.245,0.447,0.41,1.0,0.875,0.452,1.0,0.667,0.444,1.0,0.889,0.526,1.327,0.778,Low_Engager,High_Value_Customer,Macro,0.022,4.797,10.0,0.076,2.469,5.0,1.063,1.327,0.0
Cust046,24.0,Male,Urban,Twitter,10592.0,4.49,0.29,182.3,1,8.0,1087.12,2.0,3.0,6.0,2.0,9.0,1.0,1.0,Low,High,5K-20K,0.422,0.049,0.588,1.0,0.875,0.532,0.111,0.222,0.556,0.111,0.889,0.515,1.407,0.25,Medium_Engager,High_Value_Customer,Macro,0.024,5.301,2.0,0.011,6.202,0.0,1.133,0.156,0.0
Cust095,59.0,Male,Rural,Linkedin,13503.0,4.716605783866058,4.46,110.99,1,3.0,1206.28,1.0,10.0,6.0,4.0,2.0,1.0,0.0,High,Low,5K-20K,0.447,0.9,0.339,1.0,0.25,0.593,0.0,1.0,0.556,0.333,0.111,0.672,0.843,0.472,Medium_Engager,Standard_Customer,Micro,0.042,4.797,1.0,0.009,0.549,6.0,0.639,0.0,0.0
Cust062,27.0,Female,Urban,Twitter,18170.0,4.29,0.42,256.4,0,3.0,1568.22,2.0,9.0,5.0,8.0,5.0,0.0,0.0,High,Medium,5K-20K,0.4,0.076,0.848,0.0,0.25,0.78,0.111,0.889,0.444,0.778,0.444,0.331,1.03,0.556,Medium_Engager,High_Value_Customer,Mid-Tier,0.017,5.301,0.0,0.008,2.113,5.0,0.796,0.114,1.03
Cust079,32.0,Male,Urban,Linkedin,29692.0,6.61,2.34,172.67,1,2.0,1216.96,8.0,8.0,3.0,5.0,9.0,0.0,1.0,High,High,20K-50K,0.654,0.467,0.555,1.0,0.125,0.599,0.778,0.778,0.222,0.444,0.889,0.669,0.724,0.556,High_Engager,Standard_Customer,Macro,0.038,4.365,8.0,0.046,0.599,0.0,0.657,0.563,0.724
Cust038,21.0,Male,Urban,Twitter,18811.0,4.716605783866058,1.47,280.49,1,8.0,1441.88,9.0,2.0,5.0,7.0,4.0,1.0,1.0,Low,Low,5K-20K,0.447,0.29,0.932,1.0,0.875,0.715,0.889,0.111,0.444,0.667,0.333,0.667,1.59,0.528,Medium_Engager,High_Value_Customer,Mid-Tier,0.017,5.301,9.0,0.032,3.239,0.0,1.109,1.414,0.0
Cust072,33.0,Male,Rural,Instagram,12633.0,1.17,3.89,42.93,0,6.0,1227.72,6.0,8.0,3.0,8.0,8.0,1.0,1.0,High,High,5K-20K,0.058,0.784,0.1,0.0,0.625,0.604,0.556,0.778,0.222,0.778,0.778,0.236,1.229,0.584,Low_Engager,High_Value_Customer,Macro,0.027,6.105,0.0,0.137,1.227,0.0,0.937,0.683,0.0
Cust011,53.0,Male,Rural,Twitter,10777.0,3.92,4.03,271.34,0,7.0,972.67,3.0,2.0,10.0,10.0,1.0,1.0,1.0,Low,Low,5K-20K,0.359,0.812,0.9,0.0,0.75,0.473,0.222,0.111,1.0,1.0,0.0,0.518,1.223,0.583,Medium_Engager,High_Value_Customer,Micro,0.014,5.342,0.0,0.011,1.392,0.0,0.934,0.272,0.0
Cust076,42.0,Male,Rural,Linkedin,19290.0,9.43,0.56,160.85,0,6.0,847.46,1.0,3.0,3.0,5.0,3.0,0.0,1.0,Low,Low,5K-20K,0.963,0.104,0.513,0.0,0.625,0.408,0.0,0.222,0.222,0.444,0.222,0.395,1.033,0.222,High_Engager,High_Value_Customer,Micro,0.058,4.797,0.0,0.006,3.846,0.0,0.709,0.0,1.033
Cust059,38.0,Male,Urban,Linkedin,7555.0,5.0,4.11,171.08,1,7.0,1995.5,1.0,5.0,10.0,1.0,2.0,0.0,1.0,Medium,Low,5K-20K,0.478,0.829,0.549,1.0,0.75,1.0,0.0,0.444,1.0,0.0,0.111,0.714,1.75,0.361,Medium_Engager,High_Value_Customer,Micro,0.029,4.365,1.0,0.006,1.37,0.0,1.272,0.0,1.75
Cust080,18.0,Female,Rural,Facebook,10747.0,4.85,0.28,264.23,1,8.0,1152.74,3.0,2.0,5.0,9.0,9.0,1.0,1.0,Low,High,5K-20K,0.461,0.047,0.875,1.0,0.875,0.566,0.222,0.111,0.444,0.889,0.889,0.596,1.441,0.416,Medium_Engager,High_Value_Customer,Macro,0.018,5.74,3.0,0.011,6.25,0.0,1.131,0.32,0.0
Cust066,32.0,Female,Urban,Twitter,34277.0,4.06,4.06,286.67,0,4.0,1013.26,1.0,4.0,5.0,7.0,3.0,0.0,0.0,Low,Low,20K-50K,0.375,0.818,0.954,0.0,0.375,0.494,0.0,0.333,0.444,0.667,0.222,0.537,0.869,0.361,Medium_Engager,Standard_Customer,Micro,0.014,5.301,0.0,0.003,0.791,5.0,0.655,0.0,0.869
Cust039,42.0,Female,Urban,Twitter,25647.0,7.29,1.64,261.16,0,1.0,1804.35,3.0,7.0,8.0,7.0,5.0,0.0,1.0,Medium,Medium,20K-50K,0.728,0.324,0.864,0.0,0.0,0.901,0.222,0.667,0.778,0.667,0.444,0.479,0.901,0.584,High_Engager,Standard_Customer,Mid-Tier,0.028,5.301,0.0,0.011,0.379,0.0,0.785,0.2,0.901
Cust065,48.0,Male,Urban,Facebook,10829.0,4.716605783866058,1.85,47.46,1,5.0,1442.42,7.0,3.0,1.0,9.0,8.0,0.0,1.0,Low,High,5K-20K,0.447,0.367,0.116,1.0,0.5,0.715,0.667,0.222,0.0,0.889,0.778,0.483,1.215,0.444,Medium_Engager,High_Value_Customer,Macro,0.097,4.851,7.0,0.144,1.754,0.0,0.885,0.81,1.215
